postcode,location,district,state,mukim
17500,Kampung Jegor,TANAH MERAH,KELANTAN,
17500,Kampung Jelakong,TANAH MERAH,KELANTAN,
17500,Kampung Jelatok,TANAH MERAH,KELANTAN,
17500,Kampung Jerangau,TANAH MERAH,KELANTAN,
17500,Kampung Joha,TANAH MERAH,KELANTAN,
17500,Kampung Kajang,TANAH MERAH,KELANTAN,
17500,Kampung Kayu Kelat,TANAH MERAH,KELANTAN,
17500,Kampung Kelewek,TANAH MERAH,KELANTAN,
17500,Kampung Kenerak,TANAH MERAH,KELANTAN,
17500,Kampung Kenor,TANAH MERAH,KELANTAN,
17500,Kampung Kepala Bendang,TANAH MERAH,KELANTAN,
17500,Kampung Kuala Era,TANAH MERAH,KELANTAN,
17500,Kampung Kuala Kepok,TANAH MERAH,KELANTAN,
17500,Kampung Kuala Maka,TANAH MERAH,KELANTAN,
17500,Kampung Kuala Tiga,TANAH MERAH,KELANTAN,
17500,Kampung Kuala Ular,TANAH MERAH,KELANTAN,
17500,Kampung Kuang,TANAH MERAH,KELANTAN,
17500,Kampung Kubang Gali,TANAH MERAH,KELANTAN,
17500,Kampung Kubang Kerian,TANAH MERAH,KELANTAN,
17500,Kampung Kubang Rusa,TANAH MERAH,KELANTAN,
17500,Kampung Kusial Baru,TANAH MERAH,KELANTAN,
17500,Kampung Kusial Lama,TANAH MERAH,KELANTAN,
17500,Kampung Laha,TANAH MERAH,KELANTAN,
17500,Kampung Lalang Pepuyu,TANAH MERAH,KELANTAN,
17500,Kampung Lalang,TANAH MERAH,KELANTAN,
17500,Kampung Lata Hutan,TANAH MERAH,KELANTAN,
17500,Kampung Liku Kusial,TANAH MERAH,KELANTAN,
17500,Kampung Lubok Agor,TANAH MERAH,KELANTAN,
17500,Kampung Lubok Buloh,TANAH MERAH,KELANTAN,
17500,Kampung Lundang Kusial Baru,TANAH MERAH,KELANTAN,
17500,Kampung Mahligai,TANAH MERAH,KELANTAN,
17500,Kampung Malir,TANAH MERAH,KELANTAN,
17500,Kampung Manal Jaya,TANAH MERAH,KELANTAN,
17500,Kampung Manal Satu,TANAH MERAH,KELANTAN,
17500,Kampung Maskura,TANAH MERAH,KELANTAN,
17500,Kampung Mentagga,TANAH MERAH,KELANTAN,
17500,Kampung Muring,TANAH MERAH,KELANTAN,
17500,Kampung Nering,TANAH MERAH,KELANTAN,
17500,Kampung Nibong,TANAH MERAH,KELANTAN,
17500,Kampung Padang Bonggor,TANAH MERAH,KELANTAN,
17500,Kampung Padang Che Minah,TANAH MERAH,KELANTAN,
17500,Kampung Padang Guchil,TANAH MERAH,KELANTAN,
17500,Kampung Padang Kijang,TANAH MERAH,KELANTAN,
17500,Kampung Padang Siam,TANAH MERAH,KELANTAN,
17500,Kampung Padang Tenang,TANAH MERAH,KELANTAN,
17500,Kampung Paloh,TANAH MERAH,KELANTAN,
17500,Kampung Pasir Panji,TANAH MERAH,KELANTAN,
17500,Kampung Pelting Hulu,TANAH MERAH,KELANTAN,
17500,Kampung Peralla,TANAH MERAH,KELANTAN,
17500,Kampung Pintu Besar,TANAH MERAH,KELANTAN,
17500,Kampung Plam,TANAH MERAH,KELANTAN,
17500,Kampung Pondok Kelewek,TANAH MERAH,KELANTAN,
17500,Kampung Pondok Lama,TANAH MERAH,KELANTAN,
17500,Kampung Rambai Baru,TANAH MERAH,KELANTAN,
17500,Kampung Rambai Batang Merbau,TANAH MERAH,KELANTAN,
17500,Kampung Rawa Bachok Laut,TANAH MERAH,KELANTAN,
17500,Kampung Rawa,TANAH MERAH,KELANTAN,
17500,Kampung Repoh Jagong,TANAH MERAH,KELANTAN,
17500,Kampung Rotan Tawar,TANAH MERAH,KELANTAN,
17500,Kampung Sat Hilir,TANAH MERAH,KELANTAN,
17500,Kampung Sat Hulu,TANAH MERAH,KELANTAN,
17500,Kampung Sat,TANAH MERAH,KELANTAN,
17500,Kampung Seberang Baroh,TANAH MERAH,KELANTAN,
17500,Kampung Seberang Kepat,TANAH MERAH,KELANTAN,
17500,Kampung Signal,TANAH MERAH,KELANTAN,
17500,Kampung Sungai Dulang,TANAH MERAH,KELANTAN,
17500,Kampung Tambakan,TANAH MERAH,KELANTAN,
17500,Kampung Tebing Tinggi,TANAH MERAH,KELANTAN,
17500,Kampung Tengah,TANAH MERAH,KELANTAN,
17500,Kampung Tepi Sungai Hilir,TANAH MERAH,KELANTAN,
17500,Kampung Tepi Sungai,TANAH MERAH,KELANTAN,
17500,Kampung Terasil,TANAH MERAH,KELANTAN,
17500,Kampung Ternang Dalam Ipoh,TANAH MERAH,KELANTAN,
17500,Kampung Titian Patah,TANAH MERAH,KELANTAN,
17500,Kampung Ulu Bertam,TANAH MERAH,KELANTAN,
17500,Kampung Ulu Kusial,TANAH MERAH,KELANTAN,
17500,Kuala Paku,TANAH MERAH,KELANTAN,
17500,Kulim,TANAH MERAH,KELANTAN,
17500,Ladang Kerilla,TANAH MERAH,KELANTAN,
17500,Ladang Sungai Sokor,TANAH MERAH,KELANTAN,
17500,Ladang Tebing Tinggi,TANAH MERAH,KELANTAN,
17500,Lorong Ghani,TANAH MERAH,KELANTAN,
17500,Lorong Haji Yahya,TANAH MERAH,KELANTAN,
17500,Lorong Mejar Tok Wan,TANAH MERAH,KELANTAN,
17500,Lorong Nikmat,TANAH MERAH,KELANTAN,
17500,Lorong Serindit,TANAH MERAH,KELANTAN,
17500,Lorong Tok Janggut,TANAH MERAH,KELANTAN,
17500,Lubok Rotan Tawar,TANAH MERAH,KELANTAN,
17500,Manak,TANAH MERAH,KELANTAN,
17500,Padang Lalang,TANAH MERAH,KELANTAN,
17500,Padang Siam,TANAH MERAH,KELANTAN,
17500,Pangkal Manak,TANAH MERAH,KELANTAN,
17500,Pasir Panji,TANAH MERAH,KELANTAN,
17500,Perumahan Banggol,TANAH MERAH,KELANTAN,
17500,Perumahan Batu 11,TANAH MERAH,KELANTAN,
17500,Perumahan Kusial,TANAH MERAH,KELANTAN,
17500,Perumahan PKINK,TANAH MERAH,KELANTAN,
17500,Pondok Baru,TANAH MERAH,KELANTAN,
17500,Pondok Bukit Panau,TANAH MERAH,KELANTAN,
17500,Pondok Hidayah,TANAH MERAH,KELANTAN,
17500,Pondok Ilmi Bukit Gading,TANAH MERAH,KELANTAN,
17500,Pondok Kelewek,TANAH MERAH,KELANTAN,
17500,Pondok Lama,TANAH MERAH,KELANTAN,
17500,Repoh Jagong,TANAH MERAH,KELANTAN,
17500,Salak,TANAH MERAH,KELANTAN,
17500,Sat Kuala Maka,TANAH MERAH,KELANTAN,
17500,Seberang Kepak,TANAH MERAH,KELANTAN,
17500,Sungai Kusial,TANAH MERAH,KELANTAN,
17500,Taman Adabi,TANAH MERAH,KELANTAN,
17500,Taman Afiqah,TANAH MERAH,KELANTAN,
17500,Taman Ahamad Mahir,TANAH MERAH,KELANTAN,
17500,Taman Al Kaf,TANAH MERAH,KELANTAN,
17500,Taman Al Syamirin,TANAH MERAH,KELANTAN,
17500,Taman Bakti Gam,TANAH MERAH,KELANTAN,
17500,Taman Banggol Kemunting,TANAH MERAH,KELANTAN,
17500,Taman Barakah,TANAH MERAH,KELANTAN,
17500,Taman Bistari,TANAH MERAH,KELANTAN,
17500,Taman Bukit Tebu,TANAH MERAH,KELANTAN,
17500,Taman Bunga SL,TANAH MERAH,KELANTAN,
17500,Taman Bunga,TANAH MERAH,KELANTAN,
17500,Taman Desa Fajar,TANAH MERAH,KELANTAN,
17500,Taman Desa Fatin,TANAH MERAH,KELANTAN,
17500,Taman Desa Melati,TANAH MERAH,KELANTAN,
17500,Taman Desa Sejati,TANAH MERAH,KELANTAN,
17500,Taman Diana,TANAH MERAH,KELANTAN,
17500,Taman Do,TANAH MERAH,KELANTAN,
17500,Taman Dr Nik,TANAH MERAH,KELANTAN,
17500,Taman Ehsan,TANAH MERAH,KELANTAN,
17500,Taman Firdaus,TANAH MERAH,KELANTAN,
17500,Taman Guru,TANAH MERAH,KELANTAN,
17500,Taman Hajah Wan Eshah,TANAH MERAH,KELANTAN,
17500,Taman Hajaral Aswad,TANAH MERAH,KELANTAN,
17500,Taman Haji Wan Daud,TANAH MERAH,KELANTAN,
17500,Taman Ibnu Sina,TANAH MERAH,KELANTAN,
17500,Taman Imran,TANAH MERAH,KELANTAN,
17500,Taman Indah,TANAH MERAH,KELANTAN,
17500,Taman Jaya Murni,TANAH MERAH,KELANTAN,
17500,Taman Jelatok 2,TANAH MERAH,KELANTAN,
17500,Taman Jintan Manis,TANAH MERAH,KELANTAN,
17500,Taman Kayangan,TANAH MERAH,KELANTAN,
17500,Taman Keltra,TANAH MERAH,KELANTAN,
17500,Taman Kenanga,TANAH MERAH,KELANTAN,
17500,Taman Kiara,TANAH MERAH,KELANTAN,
17500,Taman Lagenda,TANAH MERAH,KELANTAN,
17500,Taman Mahsuri,TANAH MERAH,KELANTAN,
17500,Taman Maju Setapak,TANAH MERAH,KELANTAN,
17500,Taman Maka Kelewek,TANAH MERAH,KELANTAN,
17500,Taman Maka,TANAH MERAH,KELANTAN,
17500,Taman Mas Merah,TANAH MERAH,KELANTAN,
17500,Taman Megah 2,TANAH MERAH,KELANTAN,
17500,Taman Megah Jaya,TANAH MERAH,KELANTAN,
17500,Taman Merah Jaya,TANAH MERAH,KELANTAN,
17500,Taman Muhibbah,TANAH MERAH,KELANTAN,
17500,Taman Mutiara,TANAH MERAH,KELANTAN,
17500,Taman Permata,TANAH MERAH,KELANTAN,
17500,Taman Perwira,TANAH MERAH,KELANTAN,
17500,Taman Puteri Saadong,TANAH MERAH,KELANTAN,
17500,Taman Selasih,TANAH MERAH,KELANTAN,
17500,Taman Sentosa,TANAH MERAH,KELANTAN,
17500,Taman Seri Kenanga,TANAH MERAH,KELANTAN,
17500,Taman Sinaran,TANAH MERAH,KELANTAN,
17500,Taman Sri Baru,TANAH MERAH,KELANTAN,
17500,Taman Sri Jelatok,TANAH MERAH,KELANTAN,
17500,Taman Sri Jenerih,TANAH MERAH,KELANTAN,
17500,Taman Sri Kemunting,TANAH MERAH,KELANTAN,
17500,Taman Sri Penggawa,TANAH MERAH,KELANTAN,
17500,Taman Sri Permata,TANAH MERAH,KELANTAN,
17500,Taman Sri Remah,TANAH MERAH,KELANTAN,
17500,Taman Tanah Merah,TANAH MERAH,KELANTAN,
17500,Taman Teguh,TANAH MERAH,KELANTAN,
17500,Taman Ten,TANAH MERAH,KELANTAN,
17500,Taman TNB,TANAH MERAH,KELANTAN,
17500,Taman Yap Boon Yang,TANAH MERAH,KELANTAN,
17500,Tanah Maju Setapak,TANAH MERAH,KELANTAN,
17500,Tanah Merah,TANAH MERAH,KELANTAN,
17500,Terasil,TANAH MERAH,KELANTAN,
17500,Tok Che Dol,TANAH MERAH,KELANTAN,
17500,Ulu Bertam Kesedar Ipoh,TANAH MERAH,KELANTAN,
17500,Wisma Haji Zakaria,TANAH MERAH,KELANTAN,
17507,Peti Surat,TANAH MERAH,KELANTAN,
17509,Beg Berkunci,TANAH MERAH,KELANTAN,
17510,Felda Kemahang 3,TANAH MERAH,KELANTAN,
17510,Felda Kemahang,TANAH MERAH,KELANTAN,
17510,Kampung Air Asahan Hilir,TANAH MERAH,KELANTAN,
17510,Kampung Air Asahan,TANAH MERAH,KELANTAN,
17510,Kampung Air Batu,TANAH MERAH,KELANTAN,
17510,Kampung Air Bedang,TANAH MERAH,KELANTAN,
17510,Kampung Air Gatal,TANAH MERAH,KELANTAN,
17510,Kampung Air Machang,TANAH MERAH,KELANTAN,
17510,Kampung Air Merah,TANAH MERAH,KELANTAN,
17510,Kampung Air Naga,TANAH MERAH,KELANTAN,
17510,Kampung Air Ra,TANAH MERAH,KELANTAN,
17510,Kampung Air Sejok,TANAH MERAH,KELANTAN,
17510,Kampung Air Serdang,TANAH MERAH,KELANTAN,
17510,Kampung Asahan Hulu,TANAH MERAH,KELANTAN,
17510,Kampung Asahan Tengah,TANAH MERAH,KELANTAN,
17510,Kampung Baru,TANAH MERAH,KELANTAN,
17510,Kampung Batang Merbau,TANAH MERAH,KELANTAN,
17510,Kampung Batu Gajah,TANAH MERAH,KELANTAN,
17510,Kampung Batu Jong,TANAH MERAH,KELANTAN,
17510,Kampung Bechah Palas,TANAH MERAH,KELANTAN,
17510,Kampung Bedah,TANAH MERAH,KELANTAN,
17510,Kampung Bendang Gok,TANAH MERAH,KELANTAN,
17510,Kampung Bendang Keladi,TANAH MERAH,KELANTAN,
17510,Kampung Bendang Seberang,TANAH MERAH,KELANTAN,
17510,Kampung Bukit Kuin,TANAH MERAH,KELANTAN,
17510,Kampung Gual Kubur,TANAH MERAH,KELANTAN,
17510,Kampung Kajang,TANAH MERAH,KELANTAN,
17510,Kampung Kelewek,TANAH MERAH,KELANTAN,
17510,Kampung Kelisar,TANAH MERAH,KELANTAN,
17510,Kampung Kuala Bendang,TANAH MERAH,KELANTAN,
17510,Kampung Kuala Rambutan,TANAH MERAH,KELANTAN,
17510,Kampung Kuala Terjun,TANAH MERAH,KELANTAN,
17510,Kampung Kulim 3,TANAH MERAH,KELANTAN,
17510,Kampung Lalang Pepuyu,TANAH MERAH,KELANTAN,
17510,Kampung Lalang,TANAH MERAH,KELANTAN,
17510,Kampung Lapan Bola,TANAH MERAH,KELANTAN,
17510,Kampung Lawang,TANAH MERAH,KELANTAN,
17510,Kampung Lepan Bola,TANAH MERAH,KELANTAN,
17510,Kampung Limau Purut,TANAH MERAH,KELANTAN,
17510,Kampung Mak Terak,TANAH MERAH,KELANTAN,
17510,Kampung Merah,TANAH MERAH,KELANTAN,
17510,Kampung Padang Lalang,TANAH MERAH,KELANTAN,
17510,Kampung Panglima Bayu,TANAH MERAH,KELANTAN,
17510,Kampung Pelain,TANAH MERAH,KELANTAN,
17510,Kampung Redah,TANAH MERAH,KELANTAN,
17510,Kampung Sri,TANAH MERAH,KELANTAN,
17510,Kampung Telaga Bijih,TANAH MERAH,KELANTAN,
17510,Kampung Tok Che Dol,TANAH MERAH,KELANTAN,
17510,Perumahan Kos Rendah Batu 9,TANAH MERAH,KELANTAN,
17510,Perumahan Sri Penggawa,TANAH MERAH,KELANTAN,
17510,Sekolah Kebangsaan Arab Limau Purut,TANAH MERAH,KELANTAN,
17510,Sekolah Kebangsaan Batu Gajah,TANAH MERAH,KELANTAN,
17510,Sekolah Kebangsaan Kemahang 2,TANAH MERAH,KELANTAN,
17510,Sekolah Kebangsaan Kemahang 3,TANAH MERAH,KELANTAN,
17510,Sekolah Kebangsaan Lalang Pepuyu,TANAH MERAH,KELANTAN,
17510,Sekolah Kebangsaan Lawang,TANAH MERAH,KELANTAN,
17510,Sekolah Menengah Batu Gajah,TANAH MERAH,KELANTAN,
17510,Sekolah Ugama Kemahang 2,TANAH MERAH,KELANTAN,
17510,Taman Al-Imran,TANAH MERAH,KELANTAN,
17510,Taman Al-Syakirin,TANAH MERAH,KELANTAN,
17510,Taman Perwira,TANAH MERAH,KELANTAN,
17600,Air Papan,JELI,KELANTAN,
17600,Bandar Baru Jeli,JELI,KELANTAN,
17600,Base Camp,JELI,KELANTAN,
17600,Batu 6 Batu Melintang,JELI,KELANTAN,
17600,Batu 61/2 Leboh Raya Timor Barat,JELI,KELANTAN,
17600,Batu Melintang,JELI,KELANTAN,
17600,Berdang,JELI,KELANTAN,
17600,Chegar Bedil,JELI,KELANTAN,
17600,Felcra Tumbi Rapat,JELI,KELANTAN,
17600,Gunung Tanah Merah,JELI,KELANTAN,
17600,Jalan Bukit Melintang,JELI,KELANTAN,
17600,Jalan Jeli Lama,JELI,KELANTAN,
17600,Jalan Kampung Layak,JELI,KELANTAN,
17600,Jalan Pekeliling,JELI,KELANTAN,
17600,Jalan Sawmill/Industri,JELI,KELANTAN,
17600,Jeli Dalam,JELI,KELANTAN,
17600,Jeli Lama,JELI,KELANTAN,
17600,Jeli,JELI,KELANTAN,
17600,Kampung Air Bol,JELI,KELANTAN,
17600,Kampung Air Puteh,JELI,KELANTAN,
17600,Kampung Air Putih,JELI,KELANTAN,
17600,Kampung Ayer Bol,JELI,KELANTAN,
17600,Kampung Baru Jalan Malaysia,JELI,KELANTAN,
17600,Kampung Baru Sungai Rual,JELI,KELANTAN,
17600,Kampung Batu (5 1/2 - 6 1/2),JELI,KELANTAN,
17600,Kampung Becah Pulai,JELI,KELANTAN,
17600,Kampung Bechah Pulai,JELI,KELANTAN,
17600,Kampung Belahat,JELI,KELANTAN,
17600,Kampung Belimbing,JELI,KELANTAN,
17600,Kampung Berdang,JELI,KELANTAN,
17600,Kampung Bukit Abu,JELI,KELANTAN,
17600,Kampung Bukit Belah,JELI,KELANTAN,
17600,Kampung Bukit Ipoh,JELI,KELANTAN,
17600,Kampung Bukit Lakota,JELI,KELANTAN,
17600,Kampung Bukit Lanjut,JELI,KELANTAN,
17600,Kampung Bukit Melintang,JELI,KELANTAN,
17600,Kampung Bukit Pak Mud,JELI,KELANTAN,
17600,Kampung Bukit Pok Mud,JELI,KELANTAN,
17600,Kampung Dendong (Seberang),JELI,KELANTAN,
17600,Kampung Desa Bakat,JELI,KELANTAN,
17600,Kampung Desa Berkat,JELI,KELANTAN,
17600,Kampung Gunong,JELI,KELANTAN,
17600,Kampung Jalan Malaysia,JELI,KELANTAN,
17600,Kampung Jeliar,JELI,KELANTAN,
17600,Kampung Kalai,JELI,KELANTAN,
17600,Kampung Kuala Long,JELI,KELANTAN,
17600,Kampung Kulim,JELI,KELANTAN,
17600,Kampung Lalat,JELI,KELANTAN,
17600,Kampung Lata Janggut,JELI,KELANTAN,
17600,Kampung Lawar,JELI,KELANTAN,
17600,Kampung Layat Luar,JELI,KELANTAN,
17600,Kampung Layat,JELI,KELANTAN,
17600,Kampung Pasir Dusun,JELI,KELANTAN,
17600,Kampung Pendok,JELI,KELANTAN,
17600,Kampung Reka,JELI,KELANTAN,
17600,Kampung Robanna,JELI,KELANTAN,
17600,Kampung Rosing,JELI,KELANTAN,
17600,Kampung Salor,JELI,KELANTAN,
17600,Kampung Seberang Jeli,JELI,KELANTAN,
17600,Kampung Senolek,JELI,KELANTAN,
17600,Kampung Sungai Long,JELI,KELANTAN,
17600,Kampung Sungai Mekong,JELI,KELANTAN,
17600,Kampung Sungai Rual,JELI,KELANTAN,
17600,Kampung Sungai Sia,JELI,KELANTAN,
17600,Kampung Sungai Sisa,JELI,KELANTAN,
17600,Kampung Sungai Tumbi,JELI,KELANTAN,
17600,Kampung Teluk Bayu,JELI,KELANTAN,
17600,Kampung Temor,JELI,KELANTAN,
17600,Kampung Timor,JELI,KELANTAN,
17600,Kampung Tumbi Rapat,JELI,KELANTAN,
17600,Kawasan Perindustrian Jeli,JELI,KELANTAN,
17600,Kem 302,JELI,KELANTAN,
17600,Kem TNB Pergau,JELI,KELANTAN,
17600,Lubok Balah,JELI,KELANTAN,
17600,Lubok Bongor,JELI,KELANTAN,
17600,Majlis Daerah Jeli,JELI,KELANTAN,
17600,Maktab Rendah Sains Mara,JELI,KELANTAN,
17600,Perumahan TNB,JELI,KELANTAN,
17600,Pusat Serenti Jeli,JELI,KELANTAN,
17600,Sungai Rosing,JELI,KELANTAN,
17600,Takdir Pasir Dusun,JELI,KELANTAN,
17600,Taman Persiaran Indah,JELI,KELANTAN,
17610,Bukit Berangan,KUALA BALAH,KELANTAN,
17610,Bukit Jerung,KUALA BALAH,KELANTAN,
17610,Bukit Seraya,KUALA BALAH,KELANTAN,
17610,Dusun Nyior,KUALA BALAH,KELANTAN,
17610,Kampung Bukit Berangan,KUALA BALAH,KELANTAN,
17610,Kampung Bukit Jering,KUALA BALAH,KELANTAN,
17610,Kampung Bukit Selar,KUALA BALAH,KELANTAN,
17610,Kampung Jabir & Jebang,KUALA BALAH,KELANTAN,
17610,Kampung Kubur Datu,KUALA BALAH,KELANTAN,
17610,Kampung Lubuk Bonggor,KUALA BALAH,KELANTAN,
17610,Kampung Rantau Manis,KUALA BALAH,KELANTAN,
17610,Kampung Renyit & Reka,KUALA BALAH,KELANTAN,
17610,Kampung Sungai Terang & Relak,KUALA BALAH,KELANTAN,
17610,Kampung Sungai Terang,KUALA BALAH,KELANTAN,
17610,Klinik Bidan Bukit Jering,KUALA BALAH,KELANTAN,
17610,Klinik Bidan Lubok Bonggor,KUALA BALAH,KELANTAN,
17610,Loji Air Sungai Terang,KUALA BALAH,KELANTAN,
17610,Loji Mini Hydro Renyit,KUALA BALAH,KELANTAN,
17610,Lorong Anggerik,KUALA BALAH,KELANTAN,
17610,Lorong Balai Polis,KUALA BALAH,KELANTAN,
17610,Lorong Bunga Raya,KUALA BALAH,KELANTAN,
17610,Lorong Klinik,KUALA BALAH,KELANTAN,
17610,Lorong P.P.M,KUALA BALAH,KELANTAN,
17610,Lorong Tok Iman,KUALA BALAH,KELANTAN,
17610,Lorong Tok Mudim,KUALA BALAH,KELANTAN,
17610,Lubuk Bonggor,KUALA BALAH,KELANTAN,
17610,Masjid Bukit Berangan,KUALA BALAH,KELANTAN,
17610,Masjid Kedai Datu,KUALA BALAH,KELANTAN,
17610,Masjid Kuala Balah,KUALA BALAH,KELANTAN,
17610,Masjid Lubok Bonggor,KUALA BALAH,KELANTAN,
17610,Pejabat Hutan,KUALA BALAH,KELANTAN,
17610,Pejabat Pertubuhan Peladang,KUALA BALAH,KELANTAN,
17610,Pejabat Wakil Rakyat,KUALA BALAH,KELANTAN,
17610,Peladang Lembah Pergau,KUALA BALAH,KELANTAN,
17610,Penguat Kuasa JPJ Kuala Balah,KUALA BALAH,KELANTAN,
17610,Pusat Aktiviti Kanak Kanak Cacat,KUALA BALAH,KELANTAN,
17610,Pusat Kesihatan Kuala Balah,KUALA BALAH,KELANTAN,
17610,Sekolah Kebangsaan Bukit Jering,KUALA BALAH,KELANTAN,
17610,Sekolah Kebangsaan Datu,KUALA BALAH,KELANTAN,
17610,Sekolah Kebangsaan Kuala Balah,KUALA BALAH,KELANTAN,
17610,Tadika Kemas,KUALA BALAH,KELANTAN,
17610,Teluk Bayu Belahat,KUALA BALAH,KELANTAN,
17700,AFFIN Bank,AYER LANAS,KELANTAN,
17700,Ayer Lanas,AYER LANAS,KELANTAN,
17700,Balai Polis,AYER LANAS,KELANTAN,
17700,Bandar Bukit Bunga,AYER LANAS,KELANTAN,
17700,Blok Bachok,AYER LANAS,KELANTAN,
17700,Blok Kota Bharu,AYER LANAS,KELANTAN,
17700,Blok Machang,AYER LANAS,KELANTAN,
17700,Blok Pasir Mas,AYER LANAS,KELANTAN,
17700,Blok Pasir Puteh,AYER LANAS,KELANTAN,
17700,Blok Tanah Merah,AYER LANAS,KELANTAN,
17700,Blok Tumpat,AYER LANAS,KELANTAN,
17700,Blok Ulu Kelantan,AYER LANAS,KELANTAN,
17700,Jalan Gemang,AYER LANAS,KELANTAN,
17700,Kampung Air Canal,AYER LANAS,KELANTAN,
17700,Kampung Air Kayan,AYER LANAS,KELANTAN,
17700,Kampung Air Merbol,AYER LANAS,KELANTAN,
17700,Kampung Air Ralek Jedok,AYER LANAS,KELANTAN,
17700,Kampung Air Tilam,AYER LANAS,KELANTAN,
17700,Kampung Ayer Kayan,AYER LANAS,KELANTAN,
17700,Kampung Ayer Merbo Dalam,AYER LANAS,KELANTAN,
17700,Kampung Ayer Merbo Jedok,AYER LANAS,KELANTAN,
17700,Kampung Ayer Tilam Nibong,AYER LANAS,KELANTAN,
17700,Kampung Banggol Yek,AYER LANAS,KELANTAN,
17700,Kampung Baru Kolam Ikan Ayer Lanas,AYER LANAS,KELANTAN,
17700,Kampung Batu Besar,AYER LANAS,KELANTAN,
17700,Kampung Bendang Besar,AYER LANAS,KELANTAN,
17700,Kampung Bukit Batu,AYER LANAS,KELANTAN,
17700,Kampung Bukit Bunga,AYER LANAS,KELANTAN,
17700,Kampung Bukit Nangka,AYER LANAS,KELANTAN,
17700,Kampung Bukit Perawas,AYER LANAS,KELANTAN,
17700,Kampung Buloh,AYER LANAS,KELANTAN,
17700,Kampung Buyong,AYER LANAS,KELANTAN,
17700,Kampung Chedok,AYER LANAS,KELANTAN,
17700,Kampung Chedor Dalam,AYER LANAS,KELANTAN,
17700,Kampung Gemang,AYER LANAS,KELANTAN,
17700,Kampung Gual Jedok,AYER LANAS,KELANTAN,
17700,Kampung Gual Kubur,AYER LANAS,KELANTAN,
17700,Kampung Jakar,AYER LANAS,KELANTAN,
17700,Kampung Jedok Tua,AYER LANAS,KELANTAN,
17700,Kampung Jenup,AYER LANAS,KELANTAN,
17700,Kampung Labu,AYER LANAS,KELANTAN,
17700,Kampung Legeh,AYER LANAS,KELANTAN,
17700,Kampung Lubok Dulang,AYER LANAS,KELANTAN,
17700,Kampung Mak Jintan,AYER LANAS,KELANTAN,
17700,Kampung Maskura Wakaf Semin,AYER LANAS,KELANTAN,
17700,Kampung Nibong,AYER LANAS,KELANTAN,
17700,Kampung Padang Bongor,AYER LANAS,KELANTAN,
17700,Kampung Rahmat Dalam,AYER LANAS,KELANTAN,
17700,Kampung Rahmat Luar,AYER LANAS,KELANTAN,
17700,Kampung Rahmat,AYER LANAS,KELANTAN,
17700,Kampung Renab,AYER LANAS,KELANTAN,
17700,Kampung Sat,AYER LANAS,KELANTAN,
17700,Kampung Sungai Santan,AYER LANAS,KELANTAN,
17700,Kampung Wakaf Semin,AYER LANAS,KELANTAN,
17700,Kampung Wakaf Zink,AYER LANAS,KELANTAN,
17700,Kerantin Tumbuhan,AYER LANAS,KELANTAN,
17700,Kuala Balah,AYER LANAS,KELANTAN,
17700,Mak Trak,AYER LANAS,KELANTAN,
17700,Market Ayer Lanas,AYER LANAS,KELANTAN,
17700,MRSM Jeli,AYER LANAS,KELANTAN,
17700,Pejabat Haiwan,AYER LANAS,KELANTAN,
17700,Pejabat Imigresen,AYER LANAS,KELANTAN,
17700,Pejabat Kastam,AYER LANAS,KELANTAN,
17700,Pejabat Kesedar Air Canal,AYER LANAS,KELANTAN,
17700,Pejabat Kesihatan,AYER LANAS,KELANTAN,
17700,Pejabat Telekom Ayer Lanas,AYER LANAS,KELANTAN,
17700,Pejabat UMNO Bukit Nangka,AYER LANAS,KELANTAN,
17700,Pejabat UPP,AYER LANAS,KELANTAN,
17700,Pekan Ayer Lanas,AYER LANAS,KELANTAN,
17700,Pengkalan Machang,AYER LANAS,KELANTAN,
17700,Pusat Giat Mara Ayer Lanas (Jeli),AYER LANAS,KELANTAN,
17700,RKT Ayer Chanal,AYER LANAS,KELANTAN,
17700,RKT Kampung Jakar,AYER LANAS,KELANTAN,
17700,RKT Sungai Satan,AYER LANAS,KELANTAN,
17700,RPK Kampung. Kolam Ikan,AYER LANAS,KELANTAN,
17700,Sekolah Kebangsaan Air Chanal,AYER LANAS,KELANTAN,
17700,Sekolah Kebangsaan Ayer Lanas,AYER LANAS,KELANTAN,
17700,Sekolah Kebangsaan Ayer Legeh,AYER LANAS,KELANTAN,
17700,Sekolah Kebangsaan Gemang,AYER LANAS,KELANTAN,
17700,Sekolah Menengah Ayer Lanas,AYER LANAS,KELANTAN,
18000,Banggol Yek,KUALA KRAI,KELANTAN,
18000,Batu Jong,KUALA KRAI,KELANTAN,
18000,Batu Mengkebang,KUALA KRAI,KELANTAN,
18000,Bertam,KUALA KRAI,KELANTAN,
18000,Cabang 3 Manik Urai Lama,KUALA KRAI,KELANTAN,
18000,Cucuh Puteri `B',KUALA KRAI,KELANTAN,
18000,Guchil,KUALA KRAI,KELANTAN,
18000,Kampomg Bukit Langsat,KUALA KRAI,KELANTAN,
18000,Kampung Aur Duri,KUALA KRAI,KELANTAN,
18000,Kampung Baru Pahi,KUALA KRAI,KELANTAN,
18000,Kampung Baru Sungai Durian,KUALA KRAI,KELANTAN,
18000,Kampung Batu Balai,KUALA KRAI,KELANTAN,
18000,Kampung Batu Jong,KUALA KRAI,KELANTAN,
